AllyCode,Name,UnitId,BaseId,CombatType,Alignment,Stars,Level,GearLevel,Power,ZetaCount,ZetaLead,OmiCount,TWOmiCount,GACOmiCount,TBOmiCount,CQOmiCount,Ultimate,RelicLevel,Speed10,Speed15,Speed20,Speed25,ModCount,ModSixCount,PlusSpeed,PrimaryArrow,PrimaryCircle,PrimaryCross,PrimaryTriangle,Sets,Slot0,Slot1,Slot2,Slot3,Slot4,Slot5,Health,Protection,Speed,CritDamage,Potency,Tenacity,HealthSteal,DefensePen,Damage,CritChance,ArmorPen,Accuracy,Armor,DodgeChance,CritAvoidance,SpecialDamage,SpecialCritChance,ResistancePen,SpecialAccuracy,Resistance,DeflectionChance,SpecialCritAvoidance
447681823,"Vaexqua","6RmoSmcLSKODYT9AwbScVQ","COLONELSTARCK","Character","Dark",7,85,13,22747,1,0,0,0,0,0,0,False,2,0,0,0,0,6,1,82,5,55,17,16,"57+55",False,False,False,False,False,False,44482,52417,257,189.0,71.015,50.689,30.0,0.0,4306,69.9106666666667,161,0.0,41.8604651162791,5.5,0.0,3135,22.119,0,0.0,23.5152969406119,5.5,0.0
447681823,"Vaexqua","OguzNVjoTJ2btpU4EQu76w","VANGUARDTEMPLEGUARD","Character","Light",7,85,13,29743,1,0,0,0,0,0,0,False,7,4,3,0,0,6,6,110,5,56,49,56,"55+55+55",False,False,False,False,False,False,79968,130712,263,150.0,42.446,113.365,46.75,0.0,6019,51.8773333333333,97,0.0,69.6066746126341,2.0,0.0,4715,12.294,0,0.0,47.6815757078375,2.0,0.0
447681823,"Vaexqua","vJZpJamtTea2LDnrL_4Lcg","BB8","Character","Light",7,85,13,32148,2,0,0,0,0,0,0,False,7,1,0,0,0,6,2,58,5,55,56,49,"18",False,False,False,False,False,False,59020,50475,240,150.0,54.852,72.375,10.0,0.0,5251,52.5416666666667,37,13.5,61.4220877458396,2.0,13.5,8128,19.5416666666667,17,13.5,59.4336621062679,2.0,0.0
447681823,"Vaexqua","Zjw0jCwjSQaQGwhoxdyDOQ","POGGLETHELESSER","Character","Dark",7,85,13,19671,0,0,0,0,0,0,0,False,1,1,0,0,0,6,0,88,5,56,17,56,"57+55",False,False,False,False,False,False,49088,37379,252,150.0,91.898,70.179,15.0,0.0,3123,30.6433333333333,70,1.5,43.004023245418,2.0,1.5,5929,21.1016666666667,54,1.5,40.6148113646949,2.0,0.0
447681823,"Vaexqua","WQKFsHVdR8m02zJbJ5xd5g","FIRSTORDERSPECIALFORCESPILOT","Character","Dark",7,85,13,20743,0,0,0,0,0,0,0,False,3,1,0,0,0,6,1,69,5,55,49,16,"55+55+17",False,False,False,False,False,False,52983,50285,219,192.0,65.154,46.578,35.0,0.0,4755,52.1743333333333,121,4.5,45.1140766250538,2.0,0.0,6011,27.7576666666667,170,4.5,33.420365535248,2.0,0.0
447681823,"Vaexqua","bcCFR5iPStyYwqgpIn9Eeg","CEREJUNDA","Character","Light",7,85,13,32542,2,1,1,0,1,0,0,False,7,5,3,1,1,6,6,114,5,56,55,55,"55+55+55",False,False,False,False,False,False,84505,82727,246,163.5,71.655,83.068,55.0,0.0,5238,75.5203333333334,131,0.0,64.4945697577276,17.75,0.0,4849,27.812,0,0.0,49.0611266480224,17.75,0.0
447681823,"Vaexqua","q7xEc8XvT7eumLl5wPapTQ","GENERALKENOBI","Character","Light",7,85,13,35085,1,0,0,0,0,0,0,False,9,5,4,2,0,6,6,123,5,56,56,56,"49+55+55",False,False,False,False,False,False,92377,153354,270,150.0,12.833,58.488,20.5,0.0,5914,55.0643333333333,89,0.0,73.1296101159115,2.0,0.0,5797,16.731,0,0.0,63.1609361456226,2.0,0.0
447681823,"Vaexqua","rsF2Z7hURbGMgNTJMkr1ow","JAWASCAVENGER","Character","Light",7,85,12,17532,0,0,0,0,0,0,0,False,0,2,1,1,0,6,2,87,5,55,17,56,"17+55+55",False,False,False,False,False,False,20202,40266,206,150.0,83.318,39.652,20.0,0.0,2781,39.875,25,0.0,33.6973478939158,2.0,0.0,3353,23.625,10,0.0,35.2463179278822,2.0,0.0
447681823,"Vaexqua","BbL4TeTwSuu6Zqry8YK3VA","CAPTAINTARPALS","Character","Light",7,85,13,25662,1,0,0,0,0,0,0,False,5,2,1,0,0,6,0,77,5,55,48,16,"48+17",False,False,False,False,False,False,46207,66540,250,193.5,59.0,55.0,30.0,0.0,7503,70.91,139,0.0,59.6646630813034,2.0,0.0,5311,23.035,0,0.0,48.7334137515078,2.0,0.0
447681823,"Vaexqua","e9YK6Vq9T_CUtwBIVYYyUA","L3_37","Character","Light",7,85,13,23232,0,0,0,0,0,0,0,False,5,0,0,0,0,6,0,38,56,56,56,56,"55+55+55",False,False,False,False,False,False,73993,110320,155,150.0,42.443,53.727,18.75,0.0,4907,48.4576666666667,48,0.0,60.7571560480148,2.0,0.0,3748,14.9576666666667,0,0.0,46.0431654676259,2.0,0.0
447681823,"Vaexqua","ZbyPzp12SXqxVONVm9aGwA","DROIDEKA","Character","Dark",7,85,13,24645,1,0,0,0,0,0,0,False,4,0,0,0,0,6,1,57,5,56,48,48,"48+53",False,False,False,False,False,False,49560,66396,160,150.0,52.523,55.253,25.0,4000.0,7584,82.8276666666667,308,6.0,44.7812906019922,2.0,0.0,4650,28.7026666666667,40,6.0,26.0011607661056,2.0,0.0
447681823,"Vaexqua","ogqkv_OwQ2G0i4MvN5_3_w","EWOKSCOUT","Character","Light",7,85,8,13432,0,0,0,0,0,0,0,False,0,0,0,0,0,6,0,36,48,55,56,56,"53+55+55",True,True,True,True,False,True,16425,11737,170,150.0,11.829,40.156,10.0,0.0,2260,43.2326666666667,6,0.0,28.7311347121297,2.0,0.0,1630,20.0243333333333,0,0.0,13.4419551934827,2.0,0.0
447681823,"Vaexqua","iV4sOSe8TLeVI3mBwwjwHg","K2SO","Character","Light",7,85,12,17395,0,0,0,0,0,0,0,False,0,1,0,0,0,6,0,46,56,56,56,56,"55+55+55",False,False,False,False,False,False,38217,81423,175,150.0,41.2,36.404,15.0,0.0,3002,31.4806666666667,34,0.0,36.849925705795,2.0,0.0,2142,19.2306666666667,0,0.0,22.680412371134,2.0,0.0
447681823,"Vaexqua","yJnI1o7aSsysaLi-yKqI3Q","NIGHTSISTERACOLYTE","Character","Dark",7,85,12,17005,0,0,0,0,0,0,0,False,0,3,1,1,0,6,3,63,56,55,48,53,"48+53",False,False,False,False,False,False,20059,41639,210,150.0,25.0,40.024,0.0,0.0,3099,52.5833333333333,10,0.0,21.731123388582,2.0,0.0,6310,49.6666666666667,45,0.0,21.2476837554046,2.0,0.0
447681823,"Vaexqua","eBjepTE9ReeBO-_zhzOJUQ","SITHTROOPER","Character","Dark",7,85,13,26322,0,0,0,0,0,0,0,False,7,3,0,0,0,6,5,50,56,56,56,56,"55+55+55",False,False,False,False,False,False,75971,119172,165,150.0,51.127,55.592,26.75,0.0,5277,59.513,59,0.0,64.8275862068965,2.0,0.0,4992,18.763,0,0.0,57.257794166946,2.0,0.0
447681823,"Vaexqua","yTZVnm9-TCiRcAg2sUlT1Q","50RT","Character","Light",7,85,13,28867,2,1,0,0,0,0,0,False,5,3,0,0,0,6,5,98,5,56,55,56,"57+55",False,False,False,False,False,False,72190,93171,278,157.5,40.179,70.284,35.0,0.0,4676,74.4163333333333,128,0.0,55.5594283722551,10.75,0.0,4017,24.583,0,0.0,37.8957622990745,10.75,0.0
447681823,"Vaexqua","Ofr9ZskoQhyWXE2eCNwv3Q","BADBATCHHUNTER","Character","Light",7,85,13,25797,1,1,0,0,0,0,0,False,5,2,0,0,0,6,3,78,5,56,17,16,"16+53",False,False,False,False,False,False,61510,65470,216,222.0,82.448,42.227,45.0,5000.0,5519,80.616,334,7.5,50.4084014002334,2.0,0.0,5911,28.116,77,7.5,34.3798250128667,2.0,0.0
447681823,"Vaexqua","dmez8FGXQTewTsgajddLyA","IG86SENTINELDROID","Character","Dark",7,85,9,14145,0,0,0,0,0,0,0,False,0,1,0,0,0,6,0,40,48,55,48,48,"53+55+55",True,True,True,False,True,False,17517,15686,159,150.0,18.0,24.0,0.0,0.0,2624,52.932,32,0.0,23.5152969406119,2.0,0.0,2011,28.182,0,0.0,10.5263157894737,2.0,0.0
447681823,"Vaexqua","TIBQYDHkRkegw__idiyKtg","SITHMARAUDER","Character","Dark",7,85,13,21138,0,0,0,0,0,0,0,False,3,1,1,0,0,6,5,77,5,56,49,16,"48+53",False,False,False,False,False,False,48204,64345,239,192.0,47.479,54.099,20.0,3000.0,6262,77.7763333333334,180,4.5,48.7334137515078,2.0,0.0,4634,35.6096666666667,30,4.5,24.7787610619469,2.0,0.0
447681823,"Vaexqua","8fhkm2V0TDauUn2FHfrAxw","REYJEDITRAINING","Character","Light",7,85,13,35059,3,1,0,0,0,0,0,False,7,0,0,0,0,6,1,62,5,55,17,16,"18+55+17",False,False,False,False,False,False,71117,58914,222,186.0,75.0,66.407,25.0,0.0,5526,82.5993333333333,164,0.0,56.140350877193,17.75,0.0,5143,18.5993333333333,0,0.0,28.4110050533408,17.75,0.0
447681823,"Vaexqua","WH6atdF3ShCU5PeO3ngy5w","C3POCHEWBACCA","Character","Light",7,85,13,29077,1,0,0,0,0,0,0,False,7,2,0,0,0,6,0,66,5,55,17,16,"16+53",False,False,False,False,False,False,73986,48639,234,216.0,74.271,59.595,35.0,9000.0,7822,66.191,128,13.5,53.0040545521563,2.0,0.0,5656,25.316,90,13.5,36.2181090545273,2.0,0.0
447681823,"Vaexqua","l8bv7W_NSAu3pQZkTNNcHw","KRRSANTAN","Character","Dark",7,85,13,31147,1,0,0,0,0,0,0,False,7,4,2,1,0,6,6,99,5,56,56,56,"49+55+55",False,False,False,False,False,False,86273,140605,264,150.0,68.0,69.0,46.75,0.0,6392,47.0,50,0.0,70.3557312252964,2.0,0.0,4863,10.0,0,0.0,54.8672566371681,2.0,0.0
447681823,"Vaexqua","20WBP5ujTQ-vpAcLGcAoXQ","BATCHERS3","Character","Light",7,85,13,25587,1,0,0,0,0,0,0,False,5,2,1,0,0,6,3,98,5,56,48,16,"57+53",False,False,False,False,False,False,57617,86520,282,186.0,146.885,47.539,35.0,5000.0,6664,52.2083333333333,123,7.5,61.6541353383459,2.0,0.0,5298,18.0,60,7.5,47.8527607361963,2.0,0.0
447681823,"Vaexqua","jsvaLmZrSvmt-aQ2VsWiRQ","KYLOREN","Character","Dark",7,85,13,29167,1,0,0,0,0,0,0,False,7,5,2,0,0,6,2,102,5,56,17,48,"55+55+55",False,False,False,False,False,False,72172,54191,250,150.0,78.792,51.588,20.0,9000.0,7171,73.96,278,13.5,52.8998891762098,2.0,0.0,6538,22.2516666666667,90,13.5,44.637429439861,2.0,0.0
447681823,"Vaexqua","FPfgLg7mSYeWxBrGKFihnw","DENGAR","Character","Dark",7,85,13,27252,1,0,0,0,0,0,0,False,5,0,0,0,0,6,1,56,5,56,56,48,"17+55+55",False,False,False,False,False,False,60275,68555,185,150.0,70.947,55.872,15.0,5000.0,6582,71.3663333333333,210,7.5,50.6769825918762,2.0,0.0,4602,26.033,50,7.5,32.1447578499202,2.0,0.0
447681823,"Vaexqua","G2URaR4KSxyOCvihvXdXuQ","KIADIMUNDI","Character","Light",7,85,13,24397,1,0,0,0,0,0,0,False,3,3,2,0,0,6,0,86,5,55,48,16,"48+55",False,False,False,False,False,False,54642,50088,240,186.0,58.904,54.858,30.0,3000.0,6883,51.0826666666667,188,4.5,49.6246542868431,2.0,0.0,3985,21.5826666666667,30,4.5,32.6465927099842,2.0,0.0
447681823,"Vaexqua","TX4plwmKTNKYKI-m7EmAOA","GUNGANPHALANX","Character","Light",7,85,13,25662,1,0,0,0,0,0,0,False,5,2,0,0,0,6,0,54,56,56,56,56,"55+55+18",False,False,False,False,False,False,71411,117858,213,150.0,91.0,96.153,33.75,0.0,4724,45.0413333333333,30,0.0,64.2957154858583,2.0,0.0,3754,14.708,10,0.0,46.0431654676259,2.0,0.0
447681823,"Vaexqua","v6hxKuX8RbOTBaoLasIGzg","BOKATAN","Character","Light",7,85,13,25822,1,0,0,0,0,0,0,False,5,3,1,0,0,6,3,82,5,56,49,16,"53+16",False,False,False,False,False,False,50490,48118,234,223.5,78.298,85.344,40.0,0.0,6366,81.996,307,0.0,48.7746082764162,2.0,0.0,4248,31.996,0,0.0,26.4281592613964,2.0,0.0
447681823,"Vaexqua","45iMrGISRougDmgnZo3X9A","MAGNAGUARD","Character","Dark",7,85,13,25797,1,0,0,0,0,0,0,False,5,2,0,0,0,6,3,51,54,55,49,49,"55+55+55",False,False,False,False,False,False,91318,73146,170,150.0,47.0,46.045,23.75,0.0,4760,45.6716666666667,84,0.0,65.8268560707585,2.0,24.0,3817,12.1716666666667,10,0.0,51.2055109070034,2.0,0.0
447681823,"Vaexqua","QRxkoqW3TFONkXn7pm0qWA","MANDALORBOKATAN","Character","Light",7,85,13,36772,3,1,2,0,2,0,0,False,8,5,4,1,1,6,6,124,5,55,48,48,"55+48",False,False,False,False,False,False,75713,34622,271,168.0,29.894,80.302,5.0,0.0,10915,100.337666666667,98,0.0,67.0116429495472,2.0,0.0,8672,38.671,0,0.0,50.6387921022067,2.0,0.0
447681823,"Vaexqua","U2J3UPhuQoOgReDF7wvBng","FIFTHBROTHER","Character","Dark",7,85,13,30588,1,0,0,0,0,0,0,False,7,3,2,0,0,6,3,110,5,56,17,56,"57+55",False,False,False,False,False,False,77274,96861,296,150.0,70.981,56.0,26.75,9000.0,5376,53.0716666666667,48,13.5,60.6116774791474,2.0,0.0,5740,20.4883333333333,150,13.5,50.4854368932039,2.0,0.0
447681823,"Vaexqua","3UcErTdwQ6yhbNFh5lQ62g","RANGETROOPER","Character","Dark",7,85,13,19021,0,0,0,0,0,0,0,False,1,2,0,0,0,6,3,71,5,56,18,55,"18+18+55",False,False,False,False,False,False,47602,54273,218,150.0,41.527,126.295,15.75,1000.0,4215,48.858,219,1.5,48.8567990373045,2.0,0.0,2876,14.5246666666667,25,1.5,28.7311347121297,2.0,0.0
447681823,"Vaexqua","DQGXBQUxSrmZI07R2uHgdQ","QUIGONJINN","Character","Light",7,85,13,23703,1,1,1,0,1,0,0,False,3,2,0,0,0,6,2,92,5,55,48,48,"55+57",False,False,False,False,False,False,46179,38693,257,150.0,82.051,38.14,15.0,0.0,4674,33.1306666666667,165,4.5,38.9075227599425,2.0,4.5,7876,28.214,242,4.5,38.1968007755696,2.0,0.0
447681823,"Vaexqua","HEV5t6cBT-ao6_ih7n96xg","ROYALGUARD","Character","Dark",7,85,13,21127,1,0,0,0,0,0,0,False,1,2,0,0,0,6,1,31,55,55,55,56,"55+55+55",False,False,False,False,False,False,75225,71059,161,150.0,51.719,50.534,15.75,0.0,3341,28.0,34,0.0,55.1214361140444,2.0,0.0,2339,12.9166666666667,0,0.0,54.1201871176682,2.0,0.0
447681823,"Vaexqua","OS1N4BcLRsWGpyp-N4XgnA","GEONOSIANSPY","Character","Dark",7,85,13,22539,0,0,0,0,0,0,0,False,4,0,0,0,0,6,3,60,5,55,17,16,"48+55",False,False,False,False,False,False,51776,25219,207,198.0,70.317,63.33,10.0,0.0,6556,82.7213333333333,189,0.0,47.5955610357583,2.0,0.0,4200,33.763,0,0.0,35.5735219807984,2.0,0.0
447681823,"Vaexqua","mQ9YW6YERriNNcm0xNqV1A","BASTILASHAN","Character","Light",7,85,13,30646,1,1,0,0,0,0,0,False,7,1,0,0,0,6,0,81,5,56,56,16,"57+53",False,False,False,False,False,False,66424,77656,221,186.0,17.328,45.112,35.0,0.0,4918,62.4566666666667,5,13.5,48.1496543310289,2.0,13.5,7776,35.665,60,13.5,43.1057563587684,2.0,0.0
447681823,"Vaexqua","gLouj4PJSpWMmAfhfA9pJQ","BT1","Character","Dark",7,85,13,29257,1,0,0,0,0,0,0,False,7,5,2,0,0,6,4,98,5,56,48,16,"48+53",False,False,False,False,False,False,57691,81206,274,192.0,57.724,70.408,55.0,9000.0,9337,64.0486666666667,234,13.5,61.8834080717489,2.0,0.0,7655,20.632,90,13.5,28.5714285714286,2.0,0.0
447681823,"Vaexqua","2XpQK-OMT7CnnG1u43ylzA","JAWA","Character","Light",7,85,13,20586,0,0,0,0,0,0,0,False,3,1,0,0,0,6,0,60,5,56,55,16,"55+55+55",False,False,False,False,False,False,58882,48801,213,186.0,34.315,48.438,5.0,0.0,4362,44.6003333333333,70,4.5,42.6450742240216,2.0,0.0,5797,36.9753333333333,210,4.5,29.7520661157025,2.0,0.0
447681823,"Vaexqua","1Qb8r7_fSdqDbtSkT88Bgg","QIRA","Character","Light",7,85,12,20422,1,0,0,0,0,0,0,False,0,0,0,0,0,6,0,45,48,55,49,16,"57+55",False,False,False,False,False,False,25657,35473,187,186.0,29.49,42.198,15.0,0.0,2851,42.538,40,0.0,37.8352023403218,2.0,0.0,1802,13.538,0,0.0,22.3034734917733,2.0,0.0
447681823,"Vaexqua","O3foD_IPTzGFhN4sZMy71w","POE","Character","Light",7,85,13,23137,0,0,0,0,0,0,0,False,5,2,0,0,0,6,0,71,5,56,18,56,"55+18+18",False,False,False,False,False,False,58719,68386,241,150.0,55.836,122.492,15.0,0.0,3924,51.6666666666667,92,0.0,55.1530073865635,10.75,0.0,4221,10.4166666666667,5,0.0,50.8291554184342,10.75,0.0
447681823,"Vaexqua","PzKpoUoWQtu-ve0d8IJbnw","BADBATCHOMEGA","Character","Light",7,85,12,22044,2,0,0,0,0,0,0,False,0,1,0,0,0,6,0,65,5,56,48,48,"16+53",False,False,False,False,False,False,24234,61571,195,180.0,17.201,64.349,5.0,0.0,3408,50.615,193,0.0,46.3157894736842,2.0,0.0,3399,22.8233333333333,0,0.0,28.3305227655987,2.0,0.0
447681823,"Vaexqua","LbrzPbLARxakBYquTDpRtQ","MERRIN","Character","Dark",7,85,13,24637,2,0,1,0,1,0,0,False,1,3,0,0,0,6,0,75,5,55,17,55,"55+55+17",False,False,False,False,False,False,58411,39954,226,150.0,154.082,122.386,10.0,0.0,3332,34.2606666666667,40,1.5,44.0052700922266,2.0,1.5,5787,29.5523333333333,130,1.5,29.3628808864266,2.0,0.0
447681823,"Vaexqua","WVdlTMImQheTVDqyQA1KRA","EIGHTHBROTHER","Character","Dark",7,85,13,30826,1,0,0,0,0,0,0,False,7,4,3,1,0,6,5,107,5,56,48,16,"16+53",False,False,False,False,False,False,56433,80832,293,235.5,37.943,81.852,15.0,0.0,7817,101.887,99,0.0,55.0898203592814,2.0,0.0,6000,44.637,0,0.0,41.6475972540046,2.0,0.0
447681823,"Vaexqua","-7HhGdBmQ3yfidPCdjhAqg","TALIA","Character","Dark",7,85,9,14814,0,0,0,0,0,0,0,False,0,0,0,0,0,6,0,52,5,55,55,53,"55+55+55",True,True,False,False,True,True,22654,13354,161,150.0,39.436,34.59,5.0,0.0,1729,37.797,35,0.0,28.3305227655987,2.0,0.0,2983,31.5053333333333,0,0.0,22.9607250755287,2.0,0.0
447681823,"Vaexqua","EDyiYbL4SrKtiQp13qg5mQ","ADMIRALRADDUS","Character","Light",7,85,13,37137,2,0,1,0,1,0,0,False,9,5,1,1,0,6,5,117,5,55,49,55,"57+55",False,False,False,False,False,False,99083,75125,311,150.0,27.03,123.0,20.0,0.0,5842,60.2263333333333,26,21.0,66.8400520156047,2.0,21.0,9918,29.6013333333333,10,21.0,60.7812980621347,2.0,0.0
447681823,"Vaexqua","bp2TuRuzTEKGq9WjRDZ-9w","NIGHTTROOPER","Character","Dark",7,85,13,31618,2,0,0,0,0,0,0,False,7,3,1,1,0,6,4,84,5,56,48,48,"48+17",False,False,False,False,False,False,72784,76840,261,150.0,102.759,47.939,30.0,9000.0,9501,58.661,128,13.5,57.6833720544308,2.0,0.0,8077,13.161,90,13.5,47.5092630712227,2.0,0.0
447681823,"Vaexqua","fwqw5ANUTou31scg3IvbYQ","NIGHTSISTERZOMBIE","Character","Dark",7,85,13,23532,0,0,0,0,0,0,0,False,5,1,1,0,0,6,2,58,5,55,56,55,"55+55+55",False,False,False,False,False,False,92253,70643,198,150.0,48.0,63.275,18.75,0.0,4269,53.134,61,0.0,62.0422744864543,2.0,0.0,3723,18.634,0,0.0,49.2234169653524,2.0,0.0
447681823,"Vaexqua","sPfh6mWES0Wsr_wMDZCmfw","STAP","Character","Dark",5,85,9,10108,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,"",True,True,False,True,True,True,14189,17699,167,150.0,3.0,35.0,5.0,0.0,1972,30.25,37,0.0,18.216805644644,2.0,0.0,1195,10.0,0,0.0,10.1479915433404,2.0,0.0
447681823,"Vaexqua","JcWyesTtTW-LSwxaNrVyeA","SCARIFREBEL","Character","Light",7,85,12,16819,0,0,0,0,0,0,0,False,0,0,0,0,0,6,0,29,48,55,49,56,"55+55+55",False,False,False,False,False,False,45306,53573,150,150.0,43.323,50.72,30.0,0.0,2959,24.4496666666667,34,0.0,40.5039664022398,2.0,0.0,2215,12.9913333333333,0,0.0,34.1765616933402,2.0,0.0
447681823,"Vaexqua","4HWEMs3eTd2mzjYmqdWDqw","GRANDADMIRALTHRAWN","Character","Dark",7,85,13,29742,1,0,0,0,0,0,0,False,7,1,0,0,0,6,2,91,5,56,49,48,"57+55",False,False,False,False,False,False,57142,62782,261,150.0,45.528,58.588,15.0,0.0,5088,60.8033333333333,5,13.5,52.9346622369878,2.0,13.5,8513,48.1366666666667,230,13.5,44.1524310118265,2.0,0.0
447681823,"Vaexqua","hjJRAXjCQnKNX7Alk_X8Og","IMPERIALPROBEDROID","Character","Dark",7,85,8,13999,0,0,0,0,0,0,0,False,0,1,0,0,0,6,0,39,54,56,48,48,"17+17+53",True,True,True,False,False,True,13517,10085,165,150.0,60.283,34.461,0.0,0.0,1851,37.5503333333333,35,0.0,24.5115452930728,2.0,24.0,2952,29.5086666666667,22,0.0,20.8566108007449,2.0,0.0
447681823,"Vaexqua","QhO0XIfBR9uJQpzPaKF9_g","SABINEWRENS3","Character","Light",7,85,12,20733,1,0,0,0,0,0,0,False,0,2,0,0,0,6,1,95,5,56,49,53,"55+57",True,True,True,False,True,False,35189,40661,252,150.0,49.065,50.515,10.0,0.0,2843,58.161,127,0.0,40.3927068723703,2.0,0.0,1954,26.411,0,0.0,26.4281592613964,2.0,0.0
447681823,"Vaexqua","NGN7M1F_TriPe7SEWBaCzg","PAPLOO","Character","Light",7,85,12,17325,0,0,0,0,0,0,0,False,0,0,0,0,0,6,0,35,49,56,55,49,"49+49+55",False,False,False,False,False,False,34568,51894,143,150.0,36.85,40.468,15.0,0.0,2544,35.5596666666667,20,0.0,52.6198439241917,2.0,0.0,2205,16.643,0,0.0,37.6528117359413,2.0,0.0
447681823,"Vaexqua","Lpy4b38aSDa_0FcZX3Nuig","YOUNGHAN","Character","Light",7,85,12,17346,0,0,0,0,0,0,0,False,0,0,0,0,0,6,0,29,48,56,48,53,"16+53",False,False,False,False,False,False,19274,38431,154,180.0,49.948,32.377,10.0,0.0,3038,63.491,117,0.0,32.1447578499202,2.0,0.0,2035,33.991,0,0.0,21.1502782931354,2.0,0.0
