AllyCode,Name,UnitId,BaseId,CombatType,Alignment,Stars,Level,GearLevel,Power,ZetaCount,ZetaLead,OmiCount,TWOmiCount,GACOmiCount,TBOmiCount,CQOmiCount,Ultimate,RelicLevel,Speed10,Speed15,Speed20,Speed25,ModCount,ModSixCount,PlusSpeed,PrimaryArrow,PrimaryCircle,PrimaryCross,PrimaryTriangle,Sets,Slot0,Slot1,Slot2,Slot3,Slot4,Slot5,Health,Protection,Speed,CritDamage,Potency,Tenacity,HealthSteal,DefensePen,Damage,CritChance,ArmorPen,Accuracy,Armor,DodgeChance,CritAvoidance,SpecialDamage,SpecialCritChance,ResistancePen,SpecialAccuracy,Resistance,DeflectionChance,SpecialCritAvoidance
166854356,"Okul Soul Manni","Kzh2tqHXTH-RgV4cGZLErw","VANGUARDTEMPLEGUARD","Character","Light",7,85,13,34345,1,0,1,0,1,0,0,False,9,5,5,4,3,6,6,161,5,56,56,56,"55+57",False,False,False,False,False,False,88821,171229,314,150.0,40.345,114.974,50.5,0.0,6791,55.5933333333333,97,0.0,68.2756904702662,2.0,0.0,5695,11.885,0,0.0,43.004023245418,2.0,0.0
166854356,"Okul Soul Manni","pQw660Q0TLqmsH6hfSlBoA","BB8","Character","Light",7,85,13,32394,2,0,0,0,0,0,0,False,7,5,4,1,0,6,6,133,5,56,49,53,"57+55",False,False,False,False,False,False,57360,52168,315,150.0,55.589,45.0,10.0,0.0,5393,73.7096666666667,37,13.5,64.1551869552994,2.0,13.5,8237,40.7096666666667,17,13.5,62.3338257016248,2.0,0.0
166854356,"Okul Soul Manni","vWb27gavQQSJZ7RCdufnQA","POGGLETHELESSER","Character","Dark",7,85,12,17838,0,0,0,0,0,0,0,False,0,4,1,0,0,6,0,95,5,55,18,56,"57+55",True,False,False,False,False,False,26408,29064,239,150.0,54.26,51.0,0.0,0.0,2570,28.041,15,0.0,29.2059966685175,2.0,0.0,5013,21.2076666666667,54,0.0,25.2199413489736,2.0,0.0
166854356,"Okul Soul Manni","NbuUgZKETJGKS8Qtx6aedA","FIRSTORDERSPECIALFORCESPILOT","Character","Dark",7,85,13,22903,0,0,0,0,0,0,0,False,5,4,1,0,0,6,2,84,5,56,48,16,"48+55",False,False,False,False,False,False,54786,60149,234,186.0,46.0,49.424,35.0,0.0,6846,51.4583333333333,121,7.5,46.8528553563985,2.0,0.0,8788,21.6666666666667,170,7.5,34.6488980010251,2.0,0.0
166854356,"Okul Soul Manni","_lTQudkeS_eKDcD02SPoCA","CEREJUNDA","Character","Light",7,85,13,32460,2,1,1,0,1,0,0,False,7,4,2,1,0,6,6,68,56,56,56,56,"55+55+55",False,False,False,False,False,False,74675,117246,200,163.5,67.0,93.023,55.0,0.0,5296,77.9973333333333,131,0.0,62.8171478565179,17.75,0.0,4909,30.289,0,0.0,45.4428754813864,17.75,0.0
166854356,"Okul Soul Manni","aMmt23KrS0G7HB4YGsSE0A","GENERALKENOBI","Character","Light",7,85,13,34804,1,0,0,0,0,0,0,False,9,3,0,0,0,6,6,81,5,55,55,55,"55+55+55",False,False,False,False,False,False,135326,88660,228,150.0,2.917,60.498,20.5,0.0,5831,68.2443333333334,89,0.0,66.5266474140194,2.0,0.0,5715,29.911,0,0.0,54.9310710498409,2.0,0.0
166854356,"Okul Soul Manni","VhFDy8UhSRq0GXA3xwbZFw","JAWASCAVENGER","Character","Light",7,85,13,21160,0,0,0,0,0,0,0,False,3,0,0,0,0,6,0,49,5,56,56,56,"55+55+55",False,False,False,False,False,False,61877,73813,188,150.0,53.597,41.708,25.0,0.0,4446,45.3886666666667,125,4.5,41.5941365093907,2.0,4.5,5395,17.847,10,4.5,39.2567889471177,2.0,0.0
166854356,"Okul Soul Manni","8RIzk5bkSwWll3MwQ7fgTw","CAPTAINTARPALS","Character","Light",7,85,13,31855,1,0,0,0,0,0,0,False,8,5,2,1,1,6,6,108,5,56,48,48,"48+55",False,False,False,False,False,False,58338,73753,281,168.0,55.265,74.135,30.0,0.0,11346,88.7726666666667,139,0.0,65.2114597544338,2.0,0.0,9206,31.981,0,0.0,54.0540540540541,2.0,0.0
166854356,"Okul Soul Manni","IMlyJUPdTtqonSZe3K8iNQ","L3_37","Character","Light",7,85,13,27180,1,0,0,0,0,0,0,False,6,2,0,0,0,6,0,44,56,56,56,56,"55+55+55",False,False,False,False,False,False,77452,114827,161,150.0,40.674,46.719,20.25,0.0,5356,48.5003333333333,48,0.0,61.9970193740686,2.0,0.0,4333,12.5836666666667,0,0.0,45.9516744383213,2.0,0.0
166854356,"Okul Soul Manni","I4kqvBJiR5SbD-MQtE9BrA","DROIDEKA","Character","Dark",7,85,13,25965,1,0,1,1,0,0,0,False,5,3,0,0,0,6,6,45,48,56,48,48,"55+48",False,False,False,False,False,False,60463,70081,148,150.0,45.212,58.168,25.0,5000.0,9089,75.0533333333334,308,7.5,51.0556621880998,2.0,0.0,6097,18.2616666666667,50,7.5,31.0438074634938,2.0,0.0
166854356,"Okul Soul Manni","22J7ft5xS4i94mD1_4dyHg","EWOKSCOUT","Character","Light",7,85,12,16867,0,0,0,0,0,0,0,False,0,5,0,0,0,6,0,61,54,56,56,16,"16",False,False,False,False,False,False,15668,49909,201,216.0,27.096,31.192,10.0,0.0,3100,47.739,26,0.0,29.8293891029169,2.0,24.0,2034,19.0723333333333,0,0.0,18.7380497131931,2.0,0.0
166854356,"Okul Soul Manni","8IrZEBGgRh2NMX0pc6EaeA","K2SO","Character","Light",7,85,13,25822,1,0,0,0,0,0,0,False,5,4,0,0,0,6,3,60,56,56,56,56,"49+55+55",False,False,False,False,False,False,73392,107117,209,150.0,52.548,59.539,28.75,0.0,4774,55.973,106,0.0,66.2072621256295,2.0,0.0,4119,32.2646666666667,0,0.0,52.8301886792453,2.0,0.0
166854356,"Okul Soul Manni","Hl3Ex0KgTweVQ4rmpth4yQ","NIGHTSISTERACOLYTE","Character","Dark",7,85,12,17077,0,0,0,0,0,0,0,False,0,5,0,0,0,6,0,86,5,56,17,55,"55+55+49",False,True,False,False,False,False,23097,36665,233,150.0,52.479,28.0,0.0,0.0,2460,24.5833333333333,10,0.0,27.9253815715093,2.0,0.0,5172,24.5833333333333,95,0.0,27.515633882888,2.0,0.0
166854356,"Okul Soul Manni","V00s9sA1TDqgs7lwKKqNmg","SITHTROOPER","Character","Dark",7,85,13,26220,0,0,0,0,0,0,0,False,7,2,1,1,0,6,2,54,56,56,56,56,"55+55+55",False,False,False,False,False,False,79811,124282,169,150.0,48.896,45.639,26.75,0.0,5163,58.065,59,0.0,59.5366550301492,2.0,0.0,4888,17.315,0,0.0,51.2800917080627,2.0,0.0
166854356,"Okul Soul Manni","vx67s601RgW8F9XhpSEspw","50RT","Character","Light",7,85,13,32509,2,1,0,0,0,0,0,False,7,5,2,0,0,6,6,114,5,56,17,56,"17+57",False,False,False,False,False,False,61294,93714,294,163.5,117.636,59.0,35.0,0.0,5216,86.195,128,0.0,61.9289340101523,17.75,0.0,4879,30.695,0,0.0,44.5893089960887,17.75,0.0
166854356,"Okul Soul Manni","nj0QSgT6SCKOi8pcn0aMNg","BADBATCHHUNTER","Character","Light",7,85,13,25969,1,1,0,0,0,0,0,False,5,5,3,0,0,6,5,105,5,56,48,16,"48+55",False,False,False,False,False,False,65616,66311,243,192.0,37.283,41.314,45.0,5000.0,6875,77.524,334,7.5,55.0898203592814,2.0,0.0,7374,25.024,77,7.5,39.9434762129063,2.0,0.0
166854356,"Okul Soul Manni","M24TwGqSSvmh7i75onmQRg","IG86SENTINELDROID","Character","Dark",7,85,12,16819,0,0,0,0,0,0,0,False,0,1,0,0,0,6,0,41,48,56,56,53,"53",False,False,False,False,False,False,20391,46205,160,150.0,48.706,33.387,5.0,0.0,2877,66.3923333333333,57,0.0,28.7311347121297,2.0,0.0,1931,35.559,0,0.0,11.5197779319917,2.0,0.0
166854356,"Okul Soul Manni","0GaAvgiOQ8mO9Mx4mfNFDA","SITHMARAUDER","Character","Dark",7,85,13,26400,0,0,0,0,0,0,0,False,7,4,0,0,0,6,6,89,5,55,48,48,"48",False,False,False,False,False,False,64017,52838,251,150.0,45.876,52.983,20.0,9000.0,9447,63.3333333333333,180,13.5,55.3415061295972,2.0,0.0,8509,10.4166666666667,90,13.5,31.5619967793881,2.0,0.0
166854356,"Okul Soul Manni","t2-996ubTkSivamCwZuerA","REYJEDITRAINING","Character","Light",7,85,13,35325,3,1,0,0,0,0,0,False,7,5,3,2,0,6,6,114,5,55,56,56,"55+16",False,False,False,False,False,False,81164,83205,274,180.0,55.479,44.688,25.0,0.0,5523,77.1153333333333,164,0.0,57.286432160804,17.75,0.0,5127,13.1153333333333,0,0.0,29.3628808864266,17.75,0.0
166854356,"Okul Soul Manni","GVCBxQSGR3myVKdGZ60CAQ","C3POCHEWBACCA","Character","Light",7,85,13,29328,1,0,0,0,0,0,0,False,7,4,3,2,1,6,3,87,48,55,48,16,"53+48",False,False,False,False,False,False,81289,47514,255,186.0,44.263,58.152,35.0,9000.0,10283,70.626,128,13.5,54.8032612548742,2.0,0.0,7456,29.751,90,13.5,38.0767362797474,2.0,0.0
166854356,"Okul Soul Manni","og6uwJ91Q5GCTYnfGKEukg","KRRSANTAN","Character","Dark",7,85,13,35881,1,0,0,0,0,0,0,False,9,6,4,1,0,6,6,95,56,56,56,56,"18+18+18",False,False,False,False,False,False,82271,200645,260,150.0,70.123,141.469,50.5,0.0,6712,59.4153333333333,50,0.0,68.7576574369027,2.0,0.0,5483,18.332,0,0.0,49.6644295302013,2.0,0.0
166854356,"Okul Soul Manni","jHmIDAIeSD2Tu6oFC5Qa6w","BATCHERS3","Character","Light",7,85,13,31761,1,0,0,0,0,0,0,False,8,5,4,3,1,6,6,108,48,56,48,16,"48+55",False,False,False,False,False,False,75551,83665,292,192.0,145.566,57.057,35.0,12000.0,10866,52.2916666666667,123,18.0,63.3093525179856,2.0,0.0,9931,10.0,130,18.0,48.8567990373045,2.0,0.0
166854356,"Okul Soul Manni","BMAuyhAXRO-Ls6rsTF3Bpg","KYLOREN","Character","Dark",7,85,13,29743,1,0,0,0,0,0,0,False,7,5,5,5,3,6,6,159,5,55,48,48,"55+48",False,False,False,False,False,False,71348,47371,307,150.0,67.358,50.0,20.0,9000.0,9801,73.76,278,13.5,52.3720582741875,2.0,0.0,8948,22.0516666666667,90,13.5,43.7582708425232,2.0,0.0
166854356,"Okul Soul Manni","0xbMf7IIRlephNsvbdq2pg","DENGAR","Character","Dark",7,85,13,35766,1,0,0,0,0,0,0,False,9,3,2,0,0,6,6,49,54,55,56,16,"55+55+55",False,False,False,False,False,False,101044,66491,178,192.0,53.953,50.037,15.0,14000.0,8727,71.5193333333333,210,21.0,60.0689007203257,2.0,35.0,7215,17.561,140,21.0,41.108545034642,2.0,0.0
166854356,"Okul Soul Manni","hOLSnzj7RSOKM5fMzpUtxg","KIADIMUNDI","Character","Light",7,85,13,32623,1,0,0,0,0,0,0,False,8,4,1,1,0,6,6,70,48,56,48,48,"55+48",False,False,False,False,False,False,75232,63507,224,150.0,52.0,60.925,30.0,12000.0,12520,58.747,188,18.0,58.7512131996118,2.0,0.0,10194,15.7886666666667,120,18.0,41.1628980156899,2.0,0.0
166854356,"Okul Soul Manni","ps8zivecTZWAfY3JX9CE_Q","GUNGANPHALANX","Character","Light",7,85,13,31707,1,0,0,0,0,0,0,False,8,5,2,0,0,6,6,75,56,56,56,56,"55+55+55",False,False,False,False,False,False,87856,136089,234,150.0,105.63,84.493,39.0,0.0,5699,50.7186666666667,30,0.0,69.722156257421,2.0,0.0,5156,13.177,10,0.0,49.4649227110583,2.0,0.0
166854356,"Okul Soul Manni","djK4CfB6RaaeTbLIJG30gA","BOKATAN","Character","Light",7,85,13,26052,1,0,0,0,0,0,0,False,5,5,3,0,0,6,5,126,5,55,17,55,"17+57",False,False,False,False,False,False,63824,37564,278,157.5,130.193,79.572,40.0,0.0,6928,69.054,307,0.0,48.0228291887485,2.0,0.0,4620,19.054,0,0.0,25.7425742574257,2.0,0.0
166854356,"Okul Soul Manni","XsJV1rI7Q_uamuYNQ8tPdA","MAGNAGUARD","Character","Dark",7,85,13,25875,1,0,0,0,0,0,0,False,5,1,1,0,0,6,4,19,55,55,18,56,"18+18+18",False,False,False,False,False,False,79625,87961,138,150.0,53.911,149.767,23.75,0.0,4944,48.9406666666667,84,0.0,61.1635699055742,2.0,0.0,4019,15.4406666666667,10,0.0,45.1612903225806,2.0,0.0
166854356,"Okul Soul Manni","1Uea0Cm7QU-QHr_uEa9NiA","MANDALORBOKATAN","Character","Light",7,85,13,36904,3,1,2,0,2,0,0,False,8,5,5,4,1,6,6,141,5,56,48,48,"48",False,False,False,False,False,False,59224,43995,288,168.0,26.716,92.865,5.0,0.0,10793,93.3706666666666,98,0.0,67.2152224222165,2.0,0.0,8585,31.704,0,0.0,51.0932105868815,2.0,0.0
166854356,"Okul Soul Manni","UCnSPpkzS7WSWXpfa7MTsw","FIFTHBROTHER","Character","Dark",7,85,13,31003,1,0,0,0,0,0,0,False,7,5,5,1,0,6,6,135,5,56,48,48,"57",False,False,False,False,False,False,72995,86514,321,150.0,50.562,60.451,26.75,9000.0,6540,48.2466666666667,48,13.5,61.2815062253264,2.0,0.0,6970,15.6633333333333,150,13.5,51.1681348142474,2.0,0.0
166854356,"Okul Soul Manni","TlNcpBBNRFij0QcFufBvGg","RANGETROOPER","Character","Dark",7,85,13,28669,0,0,0,0,0,0,0,False,8,5,3,1,0,6,4,119,5,55,55,16,"57",False,False,False,False,False,False,72279,47500,266,192.0,31.219,49.221,24.0,12000.0,6143,83.833,219,18.0,59.1215133055466,2.0,0.0,6011,30.6246666666667,135,18.0,38.613384689456,2.0,0.0
166854356,"Okul Soul Manni","QLCuL6IeRoWJ7Kj7OLrrew","QUIGONJINN","Character","Light",7,85,13,29496,1,1,1,0,1,0,0,False,7,5,2,1,0,6,6,131,5,55,55,16,"57",False,False,False,False,False,False,63415,41769,296,192.0,73.0,36.0,15.0,0.0,5929,48.209,165,13.5,49.7437918801734,2.0,13.5,9769,33.084,242,13.5,46.1798227100042,2.0,0.0
166854356,"Okul Soul Manni","wCGZ39kYQEqxLs1bGFP3dA","ROYALGUARD","Character","Dark",7,85,13,28489,1,0,0,0,0,0,0,False,7,4,1,0,0,6,4,57,55,56,56,55,"55+55+49",False,False,False,False,False,False,86592,98342,187,150.0,54.516,49.0,21.75,0.0,4938,47.4943333333333,34,0.0,70.4244954766876,2.0,0.0,4844,17.9526666666667,0,0.0,63.9932222536007,2.0,0.0
166854356,"Okul Soul Manni","WSRT4jdcTMe9abyHjO5_GA","GEONOSIANSPY","Character","Dark",7,85,13,23736,0,0,0,0,0,0,0,False,5,0,0,0,0,6,6,0,48,56,48,16,"16+53",False,False,False,False,False,False,50074,29659,147,229.5,59.702,50.525,10.0,0.0,7872,98.0026666666666,189,0.0,48.8567990373045,2.0,0.0,5572,46.086,0,0.0,35.1804778851042,2.0,0.0
166854356,"Okul Soul Manni","WCqjISmTTw6RDQZqWPBsow","BASTILASHAN","Character","Light",7,85,13,31048,1,1,0,0,0,0,0,False,7,5,5,0,0,6,6,133,5,55,17,16,"57+55",False,False,False,False,False,False,83143,54175,273,192.0,49.466,55.502,35.0,0.0,4870,51.3726666666667,5,13.5,51.0556621880998,2.0,13.5,7776,24.581,60,13.5,46.0887949260042,2.0,0.0
166854356,"Okul Soul Manni","WNbPcXikTtest992aHrYLg","BT1","Character","Dark",7,85,13,29529,1,0,0,0,0,0,0,False,7,5,3,1,0,6,6,110,5,56,17,16,"48",False,False,False,False,False,False,64092,84658,286,192.0,77.326,71.652,55.0,9000.0,9027,57.1986666666667,234,13.5,62.109955423477,2.0,0.0,7372,13.782,90,13.5,28.8107202680067,2.0,0.0
166854356,"Okul Soul Manni","kjZZjruHR36wbNLL9cEVzw","JAWA","Character","Light",7,85,13,20646,0,0,0,0,0,0,0,False,3,5,2,0,0,6,1,75,56,56,48,48,"55+55+55",False,False,False,False,False,False,54991,63777,228,150.0,33.0,51.589,5.0,0.0,4764,46.4153333333333,70,4.5,40.9995372512726,2.0,0.0,6354,38.7903333333333,210,4.5,28.0067758328628,2.0,0.0
166854356,"Okul Soul Manni","7JNd40LeQe-z2Bho4OZgUg","QIRA","Character","Light",7,85,13,26422,1,0,0,0,0,0,0,False,5,4,0,0,0,6,0,101,5,56,17,53,"57",False,False,False,False,False,False,45771,55800,263,157.5,65.365,47.684,20.0,0.0,5480,91.9336666666667,300,0.0,45.6289978678038,10.75,0.0,3769,36.642,0,0.0,25.9151656013945,10.75,0.0
166854356,"Okul Soul Manni","DfJhQkh-Qwi2O-1y0Uge1w","POE","Character","Light",7,85,13,23428,0,0,0,0,0,0,0,False,5,5,2,0,0,6,2,112,5,56,49,55,"57",False,False,False,False,False,False,56849,61338,282,150.0,58.183,56.046,15.0,0.0,4056,56.2806666666667,92,0.0,57.9346750247443,10.75,0.0,4361,15.0306666666667,5,0.0,53.5857298871496,10.75,0.0
166854356,"Okul Soul Manni","aSNpVZBVRvaZtyiTn2eqMw","BADBATCHOMEGA","Character","Light",7,85,12,22020,2,0,0,0,0,0,0,False,0,4,0,0,0,6,0,90,5,56,55,16,"17+55+18",False,False,False,False,False,False,26086,57039,220,186.0,33.185,82.153,5.0,0.0,3107,46.465,193,0.0,46.8085106382979,2.0,0.0,3099,18.6733333333333,0,0.0,29.0484140233723,2.0,0.0
166854356,"Okul Soul Manni","p8X-oXhRQH2yg5oJtMxiBg","MERRIN","Character","Dark",7,85,13,28617,2,0,0,0,0,0,0,False,5,4,1,0,0,6,3,110,5,55,56,55,"57+55",False,False,False,False,False,False,78950,57002,261,150.0,111.495,118.118,10.0,0.0,4570,37.613,40,7.5,49.1829414109207,2.0,7.5,7737,22.6963333333333,130,7.5,33.9720352149146,2.0,0.0
166854356,"Okul Soul Manni","vNlrLy9bTOmXYSQ78CwVqw","EIGHTHBROTHER","Character","Dark",7,85,13,30633,1,0,0,0,0,0,0,False,7,4,2,0,0,6,4,93,5,55,48,48,"55+48",False,False,False,False,False,False,65209,63138,279,163.5,31.91,80.338,15.0,0.0,9563,87.663,99,0.0,57.0562478949141,2.0,0.0,7397,30.413,0,0.0,43.7086092715232,2.0,0.0
166854356,"Okul Soul Manni","r381lU0xSjOlMUSRv8JfKw","TALIA","Character","Dark",7,85,12,18258,0,0,0,0,0,0,0,False,0,4,0,0,0,6,0,95,5,55,56,16,"57",True,True,True,False,True,False,32331,47195,216,186.0,44.442,36.147,5.0,0.0,2681,28.452,40,0.0,32.8593996840442,2.0,0.0,4313,20.4936666666667,65,0.0,33.0708661417323,2.0,0.0
166854356,"Okul Soul Manni","epxXZx_5RROkTSUxavPC-w","ADMIRALRADDUS","Character","Light",7,85,13,37000,2,0,1,0,1,0,0,False,9,5,3,0,0,6,6,126,5,56,56,48,"57+17",False,False,False,False,False,False,82011,103193,320,150.0,28.0,132.53,20.0,0.0,6451,55.8403333333333,26,21.0,64.1350210970464,2.0,21.0,10898,25.2153333333333,10,21.0,57.6833720544308,2.0,0.0
166854356,"Okul Soul Manni","GS-FaUXITymMdATxDcA8sw","NIGHTTROOPER","Character","Dark",7,85,13,31741,2,0,0,0,0,0,0,False,7,5,5,3,1,6,6,152,5,56,17,16,"57",False,False,False,False,False,False,73612,84080,329,192.0,109.651,53.285,30.0,9000.0,7093,66.569,128,13.5,54.3501611170784,2.0,0.0,6002,21.069,90,13.5,42.3859014911884,2.0,0.0
166854356,"Okul Soul Manni","931yaM4hQ4WWxVms38IURw","NIGHTSISTERZOMBIE","Character","Dark",7,85,13,23745,0,0,0,0,0,0,0,False,5,5,2,0,0,6,4,96,5,56,48,55,"17+17+55",False,False,False,False,False,False,81578,71912,236,150.0,99.869,53.847,18.75,0.0,4675,48.749,61,0.0,60.853546208167,2.0,0.0,4091,14.249,0,0.0,46.7195988299206,2.0,0.0
166854356,"Okul Soul Manni","bRTakMhnTVWOkZXHtF6ing","STAP","Character","Dark",7,85,13,25875,1,0,0,0,0,0,0,False,5,4,1,1,0,6,4,117,5,55,18,16,"57",False,False,False,False,False,False,44051,58373,325,199.5,106.066,118.108,10.0,0.0,6957,74.8853333333333,192,0.0,49.5848161328588,2.0,0.0,4539,20.927,0,0.0,36.9124195942603,2.0,0.0
166854356,"Okul Soul Manni","e_EujtExT2Wt9ZrTMkO_KA","SCARIFREBEL","Character","Light",7,85,13,20911,0,0,0,0,0,0,0,False,3,4,1,0,0,6,4,61,54,56,17,56,"49+55+55",False,False,False,False,False,False,72562,91276,202,150.0,91.508,60.363,32.25,0.0,3805,28.2916666666667,34,0.0,63.0969609261939,2.0,35.0,3249,10.8333333333333,0,0.0,61.3987284287012,2.0,0.0
166854356,"Okul Soul Manni","t4EYkhRoQRCbAMk8DsusBg","GRANDADMIRALTHRAWN","Character","Dark",7,85,13,32559,2,1,0,0,0,0,0,False,7,5,5,3,2,6,6,159,5,56,48,48,"57+18",False,False,False,False,False,False,53743,59920,329,150.0,52.337,83.627,15.0,0.0,5668,52.9013333333333,5,13.5,55.4351625305837,2.0,13.5,9515,40.2346666666667,230,13.5,46.5408805031447,2.0,0.0
166854356,"Okul Soul Manni","xmqWfRT9SIq1nqKAkCIOCg","IMPERIALPROBEDROID","Character","Dark",7,85,13,24003,1,0,0,0,0,0,0,False,3,4,3,0,0,6,5,121,5,56,48,56,"57+17",False,False,False,False,False,False,41861,67497,273,150.0,81.36,63.346,0.0,0.0,3546,46.8926666666667,255,4.5,52.9693839911472,2.0,4.5,5573,34.1426666666667,22,4.5,51.1307014181679,2.0,0.0
166854356,"Okul Soul Manni","71LjmhBITEKsN8Gtpks96Q","SABINEWRENS3","Character","Light",7,85,13,26064,1,0,0,0,0,0,0,False,5,5,2,1,0,6,6,101,5,56,48,48,"55",False,False,False,False,False,False,54874,52791,272,157.5,61.268,47.211,15.0,0.0,7157,82.022,127,0.0,51.6129032258064,2.0,0.0,5317,27.147,0,0.0,35.048395313296,2.0,0.0
166854356,"Okul Soul Manni","1TpIzHmDRNmcT7CkMny7xg","PAPLOO","Character","Light",7,85,13,31555,1,0,0,0,0,0,0,False,8,4,0,0,0,6,3,88,5,56,56,56,"55+49",False,False,False,False,False,False,76898,112608,216,150.0,56.668,47.438,29.0,0.0,5730,57.517,180,0.0,72.34873129473,2.0,0.0,5396,14.767,0,0.0,49.5449149188761,2.0,0.0
166854356,"Okul Soul Manni","ew7FwN5CROGbvcpFegcFuA","YOUNGHAN","Character","Light",7,85,13,25662,1,0,0,0,0,0,0,False,5,4,0,0,0,6,0,83,5,56,17,48,"55",False,False,False,False,False,False,52388,52583,228,157.5,77.536,40.67,15.0,0.0,6121,72.4583333333334,237,0.0,47.2922695328648,2.0,0.0,4641,17.5,0,0.0,32.3607427055703,2.0,0.0
